Datetime,open,high,low,close,volume
2024-04-22 08:00:00,191.46200561523438,191.55299377441406,190.697998046875,190.7220001220703,0
2024-04-22 12:00:00,190.72300720214844,190.86500549316406,190.30999755859375,190.7969970703125,0
2024-04-22 16:00:00,190.79600524902344,191.37100219726562,190.74200439453125,191.32200622558594,0
2024-04-22 20:00:00,191.3179931640625,191.33099365234375,191.0570068359375,191.20700073242188,0
2024-04-23 00:00:00,191.1909942626953,191.2740020751953,191.0399932861328,191.197998046875,0
2024-04-23 04:00:00,191.19400024414062,191.2169952392578,190.822998046875,191.02499389648438,0
2024-04-23 08:00:00,191.0260009765625,191.81300354003906,190.93600463867188,191.18699645996094,0
2024-04-23 12:00:00,191.1820068359375,192.76300048828125,191.1699981689453,192.44700622558594,0
2024-04-23 16:00:00,192.4499969482422,192.8470001220703,192.33700561523438,192.67799377441406,0
2024-04-23 20:00:00,192.67999267578125,192.78399658203125,192.56300354003906,192.69900512695312,0
2024-04-24 00:00:00,192.697998046875,192.9530029296875,192.61599731445312,192.86300659179688,0
2024-04-24 04:00:00,192.86000061035156,192.9340057373047,192.71600341796875,192.78399658203125,0
2024-04-24 08:00:00,192.78500366210938,192.8300018310547,192.41000366210938,192.71099853515625,0
2024-04-24 12:00:00,192.71600341796875,192.95899963378906,192.42100524902344,192.7030029296875,0
2024-04-24 16:00:00,192.69500732421875,193.46200561523438,192.6739959716797,193.3520050048828,0
2024-04-24 20:00:00,193.35499572753906,193.63499450683594,193.26300048828125,193.37399291992188,0
2024-04-25 00:00:00,193.39199829101562,193.78799438476562,193.3699951171875,193.76800537109375,0
2024-04-25 04:00:00,193.76499938964844,194.61199951171875,193.66600036621094,194.5780029296875,0
2024-04-25 08:00:00,194.58399963378906,194.94400024414062,194.36900329589844,194.55099487304688,0
2024-04-25 12:00:00,194.5469970703125,194.66099548339844,193.5919952392578,194.2899932861328,0
2024-04-25 16:00:00,194.29299926757812,194.81500244140625,194.10899353027344,194.64300537109375,0
2024-04-25 20:00:00,194.63900756835938,194.78900146484375,194.54299926757812,194.64100646972656,0
2024-04-26 00:00:00,194.63800048828125,194.718994140625,194.3939971923828,194.46099853515625,0
2024-04-26 04:00:00,194.46200561523438,195.7259979248047,194.33900451660156,195.63800048828125,0
2024-04-26 08:00:00,195.64300537109375,196.41299438476562,193.94900512695312,196.20199584960938,0
2024-04-26 12:00:00,196.20599365234375,196.60000610351562,195.6320037841797,195.98199462890625,0
2024-04-26 16:00:00,195.98199462890625,197.2209930419922,195.86000061035156,197.19000244140625,0
2024-04-26 20:00:00,197.18800354003906,197.9250030517578,197.06399536132812,197.80999755859375,0
2024-04-29 00:00:00,197.77499389648438,200.54299926757812,197.69900512695312,199.63099670410156,0
2024-04-29 04:00:00,199.6320037841797,199.84100341796875,194.47300720214844,196.64599609375,0
2024-04-29 08:00:00,196.6439971923828,196.74000549316406,193.59100341796875,195.31900024414062,0
2024-04-29 12:00:00,195.3179931640625,196.64199829101562,195.2449951171875,196.59800720214844,0
2024-04-29 16:00:00,196.5959930419922,196.78199768066406,194.86000061035156,195.74099731445312,0
2024-04-29 20:00:00,195.74099731445312,196.4219970703125,195.6750030517578,196.2779998779297,0
2024-04-30 00:00:00,196.2740020751953,197.05499267578125,196.093994140625,196.65499877929688,0
2024-04-30 04:00:00,196.65499877929688,196.76800537109375,196.35800170898438,196.5399932861328,0
2024-04-30 08:00:00,196.53799438476562,197.02699279785156,196.13800048828125,196.80799865722656,0
2024-04-30 12:00:00,196.80299377441406,197.375,196.55299377441406,196.9720001220703,0
2024-04-30 16:00:00,196.9770050048828,197.22799682617188,196.88400268554688,197.177001953125,0
2024-04-30 20:00:00,197.1719970703125,197.24200439453125,196.8679962158203,196.97900390625,0
2024-05-01 00:00:00,196.98699951171875,197.11199951171875,196.89500427246094,197.06399536132812,0
2024-05-01 04:00:00,197.06900024414062,197.08700561523438,196.84800720214844,196.95799255371094,0
2024-05-01 08:00:00,196.95199584960938,197.42300415039062,196.95199584960938,197.15199279785156,0
2024-05-01 12:00:00,197.1540069580078,197.17799377441406,196.5399932861328,196.95199584960938,0
2024-05-01 16:00:00,196.9510040283203,197.1540069580078,196.6580047607422,197.12399291992188,0
2024-05-01 20:00:00,197.1320037841797,197.21400451660156,191.72000122070312,194.73599243164062,0
2024-05-02 00:00:00,194.78500366210938,195.7519989013672,194.46800231933594,195.35400390625,0
2024-05-02 04:00:00,195.35000610351562,195.62100219726562,194.4669952392578,194.64700317382812,0
2024-05-02 08:00:00,194.64700317382812,194.9040069580078,194.03199768066406,194.0449981689453,0
2024-05-02 12:00:00,194.0469970703125,194.1959991455078,192.3209991455078,192.3509979248047,0
2024-05-02 16:00:00,192.33900451660156,192.56900024414062,191.85000610351562,191.91200256347656,0
2024-05-02 20:00:00,191.92100524902344,192.85499572753906,191.8990020751953,192.2030029296875,0
2024-05-03 00:00:00,192.17799377441406,192.37399291992188,191.69000244140625,192.06199645996094,0
2024-05-03 04:00:00,192.06500244140625,192.3090057373047,191.7760009765625,192.27999877929688,0
2024-05-03 08:00:00,192.2779998779297,192.5570068359375,192.10899353027344,192.25799560546875,0
2024-05-03 12:00:00,192.26400756835938,192.51499938964844,191.35000610351562,191.80299377441406,0
2024-05-03 16:00:00,191.802001953125,191.9810028076172,191.60299682617188,191.9499969482422,0
2024-05-03 20:00:00,191.9499969482422,191.96800231933594,191.75799560546875,191.9250030517578,0
2024-05-06 00:00:00,192.28199768066406,192.99400329589844,192.1699981689453,192.9409942626953,0
2024-05-06 04:00:00,192.93800354003906,193.17999267578125,192.91000366210938,192.96099853515625,0
2024-05-06 08:00:00,192.95899963378906,193.5050048828125,192.95599365234375,193.41600036621094,0
2024-05-06 12:00:00,193.41799926757812,193.6649932861328,193.16200256347656,193.60899353027344,0
2024-05-06 16:00:00,193.60400390625,193.61700439453125,193.28399658203125,193.4290008544922,0
2024-05-06 20:00:00,193.4320068359375,193.45700073242188,193.1750030517578,193.3769989013672,0
2024-05-07 00:00:00,193.37399291992188,194.06199645996094,193.37100219726562,194.01400756835938,0
2024-05-07 04:00:00,194.02099609375,194.1269989013672,193.57200622558594,193.6490020751953,0
2024-05-07 08:00:00,193.6439971923828,193.89599609375,192.98399353027344,193.74600219726562,0
2024-05-07 12:00:00,193.74600219726562,194.0290069580078,193.63400268554688,193.8459930419922,0
2024-05-07 16:00:00,193.85000610351562,193.85299682617188,193.36000061035156,193.52699279785156,0
2024-05-07 20:00:00,193.5279998779297,193.552001953125,193.2220001220703,193.45199584960938,0
2024-05-08 00:00:00,193.45799255371094,193.8560028076172,193.34800720214844,193.7760009765625,0
2024-05-08 04:00:00,193.77000427246094,193.93499755859375,193.63600158691406,193.90499877929688,0
2024-05-08 08:00:00,193.8979949951172,194.20399475097656,193.63600158691406,194.1479949951172,0
2024-05-08 12:00:00,194.1510009765625,194.41299438476562,194.03799438476562,194.3730010986328,0
2024-05-08 16:00:00,194.3719940185547,194.50900268554688,194.20399475097656,194.4409942626953,0
2024-05-08 20:00:00,194.43499755859375,194.50799560546875,194.12899780273438,194.4219970703125,0
2024-05-09 00:00:00,194.42999267578125,194.45399475097656,193.8249969482422,194.40699768066406,0
2024-05-09 04:00:00,194.40699768066406,194.4759979248047,194.27999877929688,194.37600708007812,0
2024-05-09 08:00:00,194.37399291992188,194.85899353027344,194.3070068359375,194.67300415039062,0
2024-05-09 12:00:00,194.6909942626953,194.71600341796875,194.0469970703125,194.62899780273438,0
2024-05-09 16:00:00,194.6300048828125,194.81399536132812,194.61099243164062,194.6719970703125,0
2024-05-09 20:00:00,194.67100524902344,194.781005859375,194.55999755859375,194.61099243164062,0
2024-05-10 00:00:00,194.6219940185547,194.98899841308594,194.46800231933594,194.9600067138672,0
2024-05-10 04:00:00,194.95599365234375,195.21400451660156,194.73899841308594,195.1750030517578,0
2024-05-10 08:00:00,195.17300415039062,195.30999755859375,194.9499969482422,195.1820068359375,0
2024-05-10 12:00:00,195.18099975585938,195.22799682617188,194.8249969482422,194.9550018310547,0
2024-05-10 16:00:00,194.947998046875,195.33900451660156,194.84800720214844,195.23399353027344,0
2024-05-10 20:00:00,195.23599243164062,195.2469940185547,195.0,195.0489959716797,0
2024-05-13 00:00:00,195.11000061035156,195.26400756835938,194.71800231933594,195.06199645996094,0
2024-05-13 04:00:00,195.06199645996094,195.3470001220703,195.02999877929688,195.19500732421875,0
2024-05-13 08:00:00,195.19200134277344,195.44900512695312,195.0449981689453,195.36500549316406,0
2024-05-13 12:00:00,195.36599731445312,195.9340057373047,195.33799743652344,195.86900329589844,0
2024-05-13 16:00:00,195.8699951171875,196.2760009765625,195.72999572753906,196.14500427246094,0
2024-05-13 20:00:00,196.14700317382812,196.22999572753906,196.00799560546875,196.1699981689453,0
2024-05-14 00:00:00,196.18499755859375,196.48199462890625,196.13999938964844,196.43099975585938,0
2024-05-14 04:00:00,196.43800354003906,196.61900329589844,196.22500610351562,196.47500610351562,0
2024-05-14 08:00:00,196.47799682617188,196.48399353027344,195.71499633789062,196.37899780273438,0
2024-05-14 12:00:00,196.3820037841797,196.90699768066406,196.20199584960938,196.86700439453125,0
2024-05-14 16:00:00,196.8679962158203,197.0570068359375,196.7550048828125,196.92999267578125,0
2024-05-14 20:00:00,196.9320068359375,197.02200317382812,196.76100158691406,196.9250030517578,0
2024-05-15 00:00:00,196.92599487304688,197.08799743652344,196.7570037841797,197.05599975585938,0
2024-05-15 04:00:00,197.05499267578125,197.08799743652344,196.70899963378906,196.7760009765625,0
2024-05-15 08:00:00,196.77000427246094,196.86599731445312,196.125,196.32699584960938,0
2024-05-15 12:00:00,196.3209991455078,196.5989990234375,195.80799865722656,196.4409942626953,0
2024-05-15 16:00:00,196.44000244140625,196.51699829101562,196.04200744628906,196.4149932861328,0
2024-05-15 20:00:00,196.4149932861328,196.5449981689453,196.0330047607422,196.10499572753906,0
2024-05-16 00:00:00,196.1020050048828,196.23899841308594,195.03799438476562,195.43299865722656,0
2024-05-16 04:00:00,195.43600463867188,195.70399475097656,195.13999938964844,195.67999267578125,0
2024-05-16 08:00:00,195.6790008544922,196.2050018310547,195.59500122070312,195.95599365234375,0
2024-05-16 12:00:00,195.9550018310547,196.76600646972656,195.77999877929688,196.7310028076172,0
2024-05-16 16:00:00,196.72799682617188,196.9010009765625,196.54600524902344,196.88499450683594,0
2024-05-16 20:00:00,196.88600158691406,196.93800354003906,196.74400329589844,196.8820037841797,0
2024-05-17 00:00:00,196.87399291992188,197.3249969482422,196.78199768066406,197.2729949951172,0
2024-05-17 04:00:00,197.2729949951172,197.31100463867188,197.02999877929688,197.0959930419922,0
2024-05-17 08:00:00,197.09300231933594,197.32699584960938,197.0800018310547,197.13600158691406,0
2024-05-17 12:00:00,197.13499450683594,197.4810028076172,197.10899353027344,197.33099365234375,0
2024-05-17 16:00:00,197.32699584960938,197.85499572753906,197.21400451660156,197.8350067138672,0
2024-05-17 20:00:00,197.83999633789062,197.83999633789062,197.54100036621094,197.70899963378906,0
2024-05-20 00:00:00,197.74000549316406,198.08999633789062,197.72999572753906,197.93800354003906,0
2024-05-20 04:00:00,197.9409942626953,197.97900390625,197.72999572753906,197.79600524902344,0
2024-05-20 08:00:00,197.7969970703125,197.8769989013672,197.3820037841797,197.77499389648438,0
2024-05-20 12:00:00,197.7740020751953,198.45199584960938,197.68800354003906,198.31900024414062,0
2024-05-20 16:00:00,198.3209991455078,198.64300537109375,198.26499938964844,198.63699340820312,0
2024-05-20 20:00:00,198.63299560546875,198.63600158691406,198.33999633789062,198.58399963378906,0
2024-05-21 00:00:00,198.58399963378906,198.87600708007812,198.57000732421875,198.7469940185547,0
2024-05-21 04:00:00,198.74600219726562,198.9040069580078,198.41400146484375,198.5919952392578,0
2024-05-21 08:00:00,198.59300231933594,198.74200439453125,198.40199279785156,198.64999389648438,0
2024-05-21 12:00:00,198.65199279785156,198.83700561523438,198.25599670410156,198.39700317382812,0
2024-05-21 16:00:00,198.39500427246094,198.61000061035156,198.3159942626953,198.56700134277344,0
2024-05-21 20:00:00,198.5709991455078,198.60000610351562,198.32000732421875,198.5030059814453,0
2024-05-22 00:00:00,198.51400756835938,198.78500366210938,198.5050048828125,198.7530059814453,0
2024-05-22 04:00:00,198.75599670410156,199.53700256347656,198.58999633789062,199.47799682617188,0
2024-05-22 08:00:00,199.4770050048828,199.51199340820312,199.0019989013672,199.01100158691406,0
2024-05-22 12:00:00,199.01699829101562,199.406005859375,198.86700439453125,199.1699981689453,0
2024-05-22 16:00:00,199.17100524902344,199.4980010986328,199.01800537109375,199.13800048828125,0
2024-05-22 20:00:00,199.13800048828125,199.46099853515625,199.1300048828125,199.3699951171875,0
2024-05-23 00:00:00,199.3769989013672,199.58599853515625,199.25599670410156,199.42799377441406,0
2024-05-23 04:00:00,199.42999267578125,199.58200073242188,199.25799560546875,199.34100341796875,0
2024-05-23 08:00:00,199.3350067138672,199.72300720214844,199.0780029296875,199.4010009765625,0
2024-05-23 12:00:00,199.41700744628906,199.89199829101562,199.3459930419922,199.55999755859375,0
2024-05-23 16:00:00,199.55999755859375,199.75900268554688,199.0070037841797,199.03799438476562,0
2024-05-23 20:00:00,199.04800415039062,199.34800720214844,199.02999877929688,199.2830047607422,0
2024-05-24 00:00:00,199.29200744628906,199.46600341796875,199.11500549316406,199.29100036621094,0
2024-05-24 04:00:00,199.29299926757812,199.39599609375,198.99000549316406,199.3090057373047,0
2024-05-24 08:00:00,199.30799865722656,199.7270050048828,199.3000030517578,199.67100524902344,0
2024-05-24 12:00:00,199.6719970703125,199.95700073242188,199.5780029296875,199.9320068359375,0
2024-05-24 16:00:00,199.92599487304688,200.08299255371094,199.74600219726562,199.91200256347656,0
2024-05-24 20:00:00,199.91299438476562,199.96200561523438,199.79299926757812,199.93899536132812,0
2024-05-27 00:00:00,199.843994140625,199.86000061035156,199.5970001220703,199.6739959716797,0
2024-05-27 04:00:00,199.677001953125,199.86900329589844,199.60800170898438,199.83599853515625,0
2024-05-27 08:00:00,199.83299255371094,200.14599609375,199.81100463867188,200.06900024414062,0
2024-05-27 12:00:00,200.0709991455078,200.35000610351562,199.88499450683594,200.23899841308594,0
2024-05-27 16:00:00,200.23899841308594,200.4320068359375,200.18600463867188,200.29600524902344,0
2024-05-27 20:00:00,200.28900146484375,200.4199981689453,200.20599365234375,200.37600708007812,0
2024-05-28 00:00:00,200.38800048828125,200.42100524902344,200.2220001220703,200.35400390625,0
2024-05-28 04:00:00,200.3470001220703,200.43800354003906,200.13999938964844,200.3209991455078,0
2024-05-28 08:00:00,200.3209991455078,200.5279998779297,200.24600219726562,200.45700073242188,0
2024-05-28 12:00:00,200.4510040283203,200.62100219726562,200.33999633789062,200.43099975585938,0
2024-05-28 16:00:00,200.43299865722656,200.64599609375,200.36000061035156,200.4929962158203,0
2024-05-28 20:00:00,200.4949951171875,200.65499877929688,200.39999389648438,200.62899780273438,0
2024-05-29 00:00:00,200.59800720214844,200.73699951171875,200.50900268554688,200.5330047607422,0
2024-05-29 04:00:00,200.52699279785156,200.61199951171875,200.11099243164062,200.45899963378906,0
2024-05-29 08:00:00,200.45899963378906,200.61399841308594,200.3509979248047,200.40199279785156,0
2024-05-29 12:00:00,200.39199829101562,200.58399963378906,200.03700256347656,200.2570037841797,0
2024-05-29 16:00:00,200.24899291992188,200.52499389648438,200.17100524902344,200.28599548339844,0
2024-05-29 20:00:00,200.28799438476562,200.3260040283203,200.052001953125,200.15199279785156,0
2024-05-30 00:00:00,200.1540069580078,200.18600463867188,199.6699981689453,199.73399353027344,0
2024-05-30 04:00:00,199.72799682617188,199.83200073242188,198.7480010986328,198.8280029296875,0
2024-05-30 08:00:00,198.8280029296875,199.6649932861328,198.79200744628906,199.5,0
2024-05-30 12:00:00,199.4980010986328,199.625,198.99000549316406,199.46499633789062,0
2024-05-30 16:00:00,199.46499633789062,199.76100158691406,199.43099975585938,199.75100708007812,0
2024-05-30 20:00:00,199.74899291992188,199.76400756835938,199.4600067138672,199.64700317382812,0
2024-05-31 00:00:00,199.6320037841797,199.88600158691406,199.22799682617188,199.4080047607422,0
2024-05-31 04:00:00,199.40899658203125,199.62100219726562,199.27200317382812,199.52000427246094,0
2024-05-31 08:00:00,199.52099609375,200.26199340820312,199.44000244140625,200.03399658203125,0
2024-05-31 12:00:00,200.03500366210938,200.0959930419922,199.58599853515625,200.0749969482422,0
